Image,brand,model,category,Page,Img Score,repairability_score,source,device_text,Release Order,Date,Summary,Note,Scorecard Version,problem,fixed_flag,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Failure_ID,usage_duration,failure_type,warranty_status,repair_cost,customer_rating,comments,series,Thickness,Dimensions (WxDxH),Weight,Colors,Operating System,Operating System Type,Display Size,Display Resolution,Pixel Density,Display Type,Display Features,Display Touchscreen,Processor,Clock-speed,Chipset,Cache,Graphic Processor,Capacity,RAM Type,RAM Speed,Memory Slots,Memory Layout,SSD Capacity,SSD Type,Battery Cell,Battery Type,Power Supply,Wireless LAN,Wi-Fi Version,Bluetooth,Bluetooth Version,Other Networking Options,HDMI Ports,USB 2.0 slots,SD Card Reader,Ethernet ports,Headphone Jack,Microphone Jack,Web-cam,Video Recording,Audio Solution,Speakers,Sound Technologies,In-built Microphone,Microphone Type,Pointing device,Keyboard,Fingerprint scanner,Face Recognition,Warranty,Sales Package,Refresh Rate,Brightness,Graphics Memory,Expandable Memory,Thunderbolt Port,VGA Port,Backlit Keyboard,HDD Capacity,HDD Speed(RPM),HDD Type,USB 3.0 slots,Secondary cam(Rear-facing),Lockport,Battery Life,USB Type C,Battery Capacity,Aspect Ratio,Number of Cores,SSD Interface,Fast Charging Support,market_status,price,device_text_clean
,Acer,A315-42 (NX.HHNSI.002),Laptop,,,5.94995,laptop-dataset,Acer A315-42 (NX.HHNSI.002) Aspire 3 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Aspire 3,19.5 Millimeter thickness,363.4 x 247.5 x 19.5  mm,1.9 Kg weight,Indigo Blue,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,LED,HD LED Backlit ComfyView TFT LCD Display (16:9 Aspect Ratio)q,No,AMD Dual Core Athlon 300U,2.4 Ghz,,5 MB,AMD Radeon Vega 3,4 GB,DDR4,,1,1x4 Gigabyte,,,2 Cell,Li-Ion,45 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,,1,2.0,,1.0,Yes,Yes,Yes,720p HD,,Built-in Dual Speakers,,Yes,Built-in Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,1 TB,5400 RPM,SATA,,No,,,,,,,,,Available,18999.0,acer a315 42 nx hhnsi 002 aspire 3 laptop
,Acer,SFG14-73 (NX.J2BSI.001),Laptop,,,9.74995,laptop-dataset,Acer SFG14-73 (NX.J2BSI.001) Swift Go 14 OLED Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Swift Go 14 OLED,14.9 Millimeter thickness (Slim),312.9 x 217.9 x 14.9  mm,1.3 Kg weight (Light-weight),Pure Silver,Windows 11 Home Basic,,14 Inches (35.56 cm),2880 x 1800 Pixels,243 ppi,OLED,Display (Organic Light-Emitting Diode) Technology   WQXGA+   High-Brightness Acer CineCrystal,No,Intel Core Ultra 7 - 155H,4.8 Ghz,,24 MB,Intel Arc,16 GB,LPDDR5X,,1,1*16 Gigabyte,1 TB,M.2,3 Cell,Li-Ion,100 W,802.11 b/g/n/be,7.0,Yes,5.3,,1,,,,Yes,Yes,Yes,1440p QHD,DTS X:Ultra Audio,Stereo,,Yes,Built In Microphone,"Multi-Gesture Lighting Touchpad, Supporting Two-Finger Scroll; Pinch; Gestures to Open Cortana, Action Center, Multitasking; Application Commands, Multi-Control Lighting Touchpad",83-/84-/87-Key Full-Size FineTip Keyboard With International Language Support,Yes,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,400 nits,,,,No,"Yes, 83-/84-/87-Key Full-Size FineTip Backlit Keyboard With International Language Support",,,,,,,,1.0,65 WHrs,16:10,16.0,NVMe PCIe,,Out of Stock,94999.0,acer sfg14 73 nx j2bsi 001 swift go 14 oled laptop
,Asus,FX517ZE-HN036WS,Laptop,,,10.0,laptop-dataset,Asus FX517ZE-HN036WS TUF Dash F15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,TUF Dash F15,,,,Shadow Black,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,FHD,No,Intel Core i7-12650H (12th Gen),2.3 Ghz,,24 MB,NVIDIA GeForce RTX 3050 Ti,16 GB,DDR5,,2,2*8 Gigabyte,512 GB,,4 Cell,Li-Ion,65 W,802.11 a/b/g/n/ac,5.0,Yes,,,1,2.0,,,Yes,Yes,Yes,720,,Built-in Speaker,,Yes,Built-in microphone,,,,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",,,4 GB,,,,,,,,1.0,,,,,,,,,,Available,124995.0,asus fx517ze hn036ws tuf dash f15 laptop
,HP,(9S6W5AT),Laptop,,,9.14995,laptop-dataset,HP (9S6W5AT) ProBook 445 G9 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,ProBook 445 G9,19.9 Millimeter thickness,321.9 x 213.9 x 19.9  mm,1.38 Kg weight (Light-weight),,Windows 11 Professional,,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,,Diagonal   Full HD   IPS   Narrow Bezel   Anti-Glare   45% NTSC,No,AMD Hexa Core Ryzen 5 - 5625U,4.3 Ghz,,16 MB,AMD Radeon,16 GB,DDR4,3200 Mhz,1,1*16 Gigabyte,512 GB,,3 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.2,,Yes (HDMI 2.0),,,1.0,Yes,Yes,Yes,,,Dual Stereo Speakers,,Yes,Dual Array Microphone,"Clickpad With Multi-Touch Gesture Support, Taps Enabled as Default","HP Premium Keyboard â€“ Spill Resistant, Keyboard",Yes,Yes,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",,250 nits,,,4.0,No,"Yes, HP Premium Keyboard â€“ Spill Resistant, Backlit Keyboard",,,,,,,,,51 WHrs,,6.0,,,Out of Stock,82999.0,hp 9s6w5at probook 445 g9 laptop
,HP,16-d0354TX (552W7PA),Laptop,,,8.2295,laptop-dataset,HP 16-d0354TX (552W7PA) Victus Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Victus,24 Millimeter thickness,370 x 260 x 24  mm,2.48 Kg weight,Performance Blue,Windows 11 Home Basic,64-bit,16.1 Inches (40.89 cm),1920 x 1080 Pixels,137 ppi,,FHD   Display to get the ultimate visuals,No,Intel Core i5-11400H (11th Gen),4.7 Ghz,,12 MB,NVIDIA GeForce RTX 3050,8 GB,DDR4,2933 Mhz,1,1*8 Gigabyte,512 GB,,4 Cell,Li-Ion,65 W,802.11 a/b/g/n/ac,5.0,Yes,5.0,,1,,Yes,1.0,Yes,Yes,Yes,720,Audio by B&O,Dual Speakers,HP Audio Boost,Yes,Built-in microphone,"HP Imagepad with Multi-touch Gesture Support, Precision Touchpad Support",,,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",60 Hz,,4 GB,32 GB,,,"Yes, Backlit Keyboard",,,,,,,8 Hrs,1.0,,,,,Yes,Available,64590.0,hp 16 d0354tx 552w7pa victus laptop
,Lenovo,L14 (20U1S0MR00),Laptop,,,7.15,laptop-dataset,Lenovo L14 (20U1S0MR00) Thinkpad Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Thinkpad,20 Millimeter thickness,331 x 235 x 20  mm,1.61 Kg weight,Black,DOS,,14 Inches (35.56 cm),1366 x 768 Pixels,112 ppi,LED,HD IPS LED Backlit Anti-glare Display,No,Intel Core i3-10110U (10th Gen),2.1 Ghz,,4 MB,Intel UHD,4 GB,DDR4,,1,1x4 Gigabyte,256 GB,,3 Cell,Li-Ion,45 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,5.0,,1.0,,,,Yes,Yes,Yes,720p HD,,Built-in Speakers,,Yes,Built-in Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,,,,2.0,No,,,1.0,,,,,,Out of Stock,43000.0,lenovo l14 20u1s0mr00 thinkpad laptop
,Lenovo,15IHU6 (82K101LJIN),Laptop,,,7.7475000000000005,laptop-dataset,Lenovo 15IHU6 (82K101LJIN) Ideapad Gaming 3i Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Ideapad Gaming 3i,24 Millimeter thickness,359 x 252 x 24  mm,2.2 Kg weight,Shadow Black,Windows 11 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,FHD (1920 x 1080)   IPS   Anti-Glare   Non-Touch   45% NTSC   250 Nits   120Hz,No,Intel Core i5-11320H (11th Gen),3.1 Ghz,,8 MB,NVIDIA GeForce GTX 1650,16 GB,DDR4,3200 Mhz,2,2*8 Gigabyte,512 GB,M.2/Optane,3 Cell,Li-Ion,135 W,802.11 b/g/n/ax,6.0,Yes,5.1,,1,,,1.0,Yes,Yes,Yes,720p,Nahimic Audio,Stereo,,Yes,Built-In Microphone,Clickpad,", English",No,,1 Year,"Laptop, Power Adapter, User Manual, Warranty Card",120 Hz,250 nits,4 GB,16 GB,,No,"Yes, Backlit, English",,,,,,,,1.0,,,4.0,,,Out of Stock,54950.0,lenovo 15ihu6 82k101ljin ideapad gaming 3i laptop
,Asus,X512FL-EJ197T,Laptop,,,7.9495000000000005,laptop-dataset,Asus X512FL-EJ197T VivoBook 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,VivoBook 15,19.9 Millimeter thickness,357.2 x 230.4 x 19.9  mm,1.75 Kg weight,Slate Grey,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD LED Backlit Anti-glare NanoEdge Display,No,Intel Core i5-8265U (8th Gen),1.6 Ghz,,6 MB,NVIDIA Geforce MX250,8 GB,DDR4,2400 Mhz,1,1x8 Gigabyte,256 GB,M.2,2 Cell,Li-Ion,65 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,Multi-Format SD Media card Reader,1,2.0,Yes,1.0,Yes,Yes,Yes,720p HD,,Stereo Speakers,Asus Sonic Master Technology,Yes,Dual Array Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,2 GB,16 GB,,,,1 TB,5400 RPM,SATA,,No,,,1.0,37 WHrs,,,NVMe PCIe,,Available,58990.0,asus x512fl ej197t vivobook 15 laptop
,Acer,TMP214-53 (UN.VTKSI.170),Laptop,,,8.9995,laptop-dataset,Acer TMP214-53 (UN.VTKSI.170) Travelmate Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Travelmate,19.9 Millimeter thickness,328 x 236 x 19.9  mm,1.6 Kg weight,Black,Windows 11 Home Basic,,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,,FHD 1920 x 1080 Resolution   Acer ComfyView LED-Backlit TFT LCD IPS Display,No,Intel Core i7-1165G7 (11th Gen),2.8 Ghz,,,Intel Iris Xe,16 GB,DDR4,,2,2*8 Gigabyte,1 TB,,3 Cell,Li-Ion,45 W,802.11 a/b/g/n/ac,5.0,Yes,5.0,,,,,1.0,Yes,Yes,Yes,720p,,Stereo Speakers,,Yes,Built-In Microphones,"Multi-Gesture Touchpad, Supporting Two-Finger Scroll; Pinch; Gestures To Open Cortana, Action Center, Multitasking; Application Commands","87-/88-/91-key FineTip Keyboard With Home, End, Pg Up, Pg Dn Keys, International Language Support, Power Button, Spill Resistant Keyboard",Yes,,3 Years,"Laptop, Power Adapter, User Manual, Warranty Card",,,,32 GB,4.0,No,,,,,,,,,,,,,,,Out of Stock,79990.0,acer tmp214 53 un vtksi 170 travelmate laptop
,Asus,X515EP-BQ512TS,Laptop,,,7.32235,laptop-dataset,Asus X515EP-BQ512TS VivoBook 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,VivoBook 15,19.9 Millimeter thickness,360 x 235 x 19.9  mm,1.80 Kg weight,Silver,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,LED,Full HD Anti-glare Display,No,Intel Core i5-1135G7 (11th Gen),,,8 MB,NVIDIA GeForce MX330,8 GB,DDR4,,1,1x8 Gigabyte,256 GB,,,Li-Ion,,802.11 b/g/n,4.0,Yes,4.0,Multi-Format SD media card reader,,1.0,Yes,,Yes,Yes,Yes,720p HD,,Built-in Speakers,,Yes,Built-in Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,Yes,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,2 GB,,,,,1 TB,5400 RPM,SATA,1.0,No,,,,,,,,,Out of Stock,46447.0,asus x515ep bq512ts vivobook 15 laptop
,HP,15-EC2145AX (552W2PA),Laptop,,,8.1495,laptop-dataset,HP 15-EC2145AX (552W2PA) Pavilion Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Pavilion,23.5 Millimeter thickness,360 x 257 x 23.5  mm,1.98 Kg weight,Shadow Black & Ultra Violet,Windows 11 Home Basic,64-bit,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,Full HD   IPS   micro-edge  anti-glare   Brightness: 300 nits   141 ppi   Color Gamut: 72% NTSC Display,No,AMD Hexa Core Ryzen 5 5600H,2.4 Ghz,,16 MB,NVIDIA GeForce GTX 3050,8 GB,DDR4,,1,1x8 Gigabyte,512 GB,M.2,3 Cell,Li-Ion,,802.11 a/b/g/n/ac,5.0,Yes,5.2,,1,1.0,Yes,1.0,Yes,Yes,Yes,720p HD,,Built-in Dual Speakers,Audio by Bang & Olufsen,Yes,Built-In Dual Array Microphone,Touchpad with Multi-Touch Gestures Enabled,"Full-size, ultra violet , shadow black keyboard with numeric keypad",No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,4 GB,,,,"Yes, Full-size, ultra violet backlit, shadow black keyboard with numeric keypad",,,,,No,,,,52.5 WHrs,,,NVMe PCIe,,Available,62990.0,hp 15 ec2145ax 552w2pa pavilion laptop
,Lenovo,Gen 4 (21E3S03700),Laptop,,,8.29,laptop-dataset,Lenovo Gen 4 (21E3S03700) ThinkPad E14 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,ThinkPad E14,,,,Black,DOS,,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,,FHD (1920x1080) TN Anti-Glare,No,Intel Core i5-1235U (12th Gen),3.3 Ghz,,,Intel Iris Xe,16 GB,DDR4,3200 Mhz,2.0,2*8 Gigabyte,512 GB,M.2/Optane,3 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.1,,1.0,1.0,,1.0,Yes,Yes,Yes,720p,Dolby Audio,Stereo,Harman Brand,Yes,Built In Microphone,,", Black - India English",Yes,Yes,3 Years,"Laptop, Power Adapter, User Manual, Warranty Card",,300 nits,,32 GB,4.0,No,"Yes, Backlit, Black - India English",,,,,,,9 Hrs,1.0,45 Hrs,,,,,Out of Stock,65800.0,lenovo gen 4 21e3s03700 thinkpad e14 laptop
,Lenovo,330-15IKB (81DE01MJIN),Laptop,,,6.99995,laptop-dataset,Lenovo 330-15IKB (81DE01MJIN) Ideapad Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Ideapad,22.9 Millimeter thickness,378 x 260 x 22.9  mm,2.2 Kg weight,Onyx Black,DOS,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,LED,HD LED Backlit Anti-Glare TN Display,No,Intel Core i5- 8250U (8th Gen),1.6 Ghz,,6 MB,NVIDIA Geforce MX150,8 GB,DDR4,2133 Mhz,1,1x8 Gigabyte,,,2 Cell,Li-Ion,65 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.1,Multi-Format SD Media card Reader,,,Yes,1.0,Yes,Yes,Yes,720p HD,,Dual Speakers,Dolby Audio,Yes,Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,No,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,2 GB,,,,,1 TB,5400 RPM,SATA,2.0,No,,6 Hrs,1.0,,,,,,Available,39999.0,lenovo 330 15ikb 81de01mjin ideapad laptop
,HP,14-ck0119tu (5JS04PA),Laptop,,,6.485,laptop-dataset,HP 14-ck0119tu (5JS04PA)  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,19.9 Millimeter thickness,335 x 234 x 19.9  mm,1.47 Kg weight (Light-weight),Black,Windows 10 Home Basic,64-bit,14 Inches (35.56 cm),1366 x 768 Pixels,112 ppi,LED,Diagonal HD Plus SVA BrightView WLED-Backlit Display,No,Intel Core i3-7020U (7th Gen),2.3 Ghz,,3 MB,Intel UHD 620,4 GB,DDR4,2133 Mhz,1,1x4 Gigabyte,,,3 Cell,Li-Ion,41 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.2,Multi-Format SD Media card Reader,1.0,1.0,Yes,1.0,Yes,Yes,Yes,720p HD,,Dual Speakers,,Yes,Integrated Digital Microphone,Touchpad with Multi-Touch Gestures Enabled,Standard Notebook Keyboard,No,No,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,,,1 TB,5400 RPM,SATA,,No,No,,,,,,,,Out of Stock,29700.0,hp 14 ck0119tu 5js04pa laptop
,Asus,OLED UM5302TA-LX502WS,Laptop,,,10.0,laptop-dataset,Asus OLED UM5302TA-LX502WS ZenBook S13 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,ZenBook S13,14.9 Millimeter thickness (Slim),296.7 x 210.5 x 14.9  mm,1.10 Kg weight (Light-weight),Aqua Celadon,Windows 11 Home Basic,,13.3 Inches (33.78 cm),2880 x 1800 Pixels,255 ppi,OLED,OLED   0.2ms response time   550nits peak brightness   100% DCI-P3 color gamut   VESA CERTIFIED Display HDR True Black 500   1.07 billion colors   PANTONE Validated   Glossy display   70% less harmful blue light,Yes,AMD Hexa Core Ryzen 5 - 6600U,4.5 Ghz,,16 MB,AMD Radeon,16 GB,LPDDR5,,1,1*16 Gigabyte,512 GB,M.2,4 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.2,,,,,,Yes,Yes,Yes,720,,Built-in Speaker,Smart Amplifier Technology,Yes,Built-in microphone,Touchpad,Chiclet Keyboard,Yes,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",,,,,,,"Yes, Backlit Chiclet Keyboard",,,,,,,,3.0,,,,NVMe PCIe,,Available,110000.0,asus oled um5302ta lx502ws zenbook s13 laptop
,Dell,5430 (IN54300VG2K001SDS1),Laptop,,,8.089500000000001,laptop-dataset,Dell 5430 (IN54300VG2K001SDS1) Inspiron 14 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Inspiron 14,17.6 Millimeter thickness,314 x 226.60 x 17.6  mm,1.53 Kg weight,Platinum Silver,Windows 11 Home Basic,,14 Inches (35.56 cm),1920 x 1200 Pixels,162 ppi,,FHD+ (1920 x 1200) Anti-Glare Non-Touch 250 Nits WVA Display With ComfortView Support,No,Intel Core i5-1335U (13th Gen),4.6 Ghz,,12 MB,Intel Iris Xe,8 GB,LPDDR5,4800 Mhz,1.0,1*8 Gigabyte,512 GB,M.2,4 Cell,,65 W,802.11 b/g/n/ax,6.0,Yes,,,1.0,,Yes,,Yes,Yes,Yes,1080p,Wavemax Audio Pro,Built In Speakers,,Yes,Dual Array Microphone,Precision Touchpad,English International Keyboard,Yes,Yes,,"Laptop, Power Adapter, User Manual, Warranty Card",,250 nits,,,4.0,No,"Yes, English International Backlit Keyboard",,,,,,,,,54 WHrs,,10.0,NVMe PCIe,,Out of Stock,61790.0,dell 5430 in54300vg2k001sds1 inspiron 14 laptop
,HP,15q-by010au (4NE21PA),Laptop,,,6.21675,laptop-dataset,HP 15q-by010au (4NE21PA)  Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,23.8 Millimeter thickness,380 x 253.8 x 23.8  mm,1.86 Kg weight,Black,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,LED,HD LED Backlit Display,No,AMD Dual Core E2-9000E,1.5 Ghz,,1 MB,AMD Radeon R2,4 GB,DDR3,1600 Mhz,1,1 x 4 Gigabyte,,,4 Cell,Li-Ion,41 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.1,Multi-Format SD Media Card Reader,1,1.0,Yes,1.0,Yes,Yes,Yes,HD 720p,,Dual Speakers,,Yes,Internal Microphone,Touchpad with Multi-touch Gesture Support,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,8 GB,,Yes,,1 TB,5400 RPM,SATA,2.0,No,No,,,,,,,,Available,24335.0,hp 15q by010au 4ne21pa laptop
,Apple,M2 Pro MPHH3HN/A,Laptop,,,10.0,laptop-dataset,Apple M2 Pro MPHH3HN/A MacBook Pro Laptop,,,,,,,,,,,,,,,,,,,,,,,,,MacBook Pro,15.5 Millimeter thickness (Slim),312.6 x 221.2 x 15.5  mm,1.60 Kg weight,Natural Silver,macOS Ventura,,14.2 Inches (36.07 cm),3024 x 1964 Pixels,254 ppi,,Liquid Retina XDR Display With Extreme Dynamic Range And Contrast Ratio,No,Apple M2 Pro,3.5 Ghz,,36 MB,Apple M2 Pro,16 GB,,,1,1*16 Gigabyte,512 GB,,,Li-Po,67 W,802.11 b/g/n/ax,6.0,Yes,5.3,,1,,Yes,,Yes,Yes,Yes,1080p,Dolby Atmos,Built-In Speakers,,Yes,Built-In Microphones,,Magic Keyboard,,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",120 Hz,1000 nits,,,4.0,No,"Yes, Backlit Magic Keyboard",,,,,,Yes,18 Hrs,,,,10.0,,,Available,186990.0,apple m2 pro mphh3hn a macbook pro laptop
,MSI,B12VE-2085IN,Laptop,,,5.0,laptop-dataset,MSI B12VE-2085IN Thin 15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Thin 15,21.7 Millimeter thickness,359 x 254 x 21.7  mm,1.86 Kg weight,Cosmos Gray,Windows 11 Home Basic,,15.6 Inches (39.62 cm),1920 x 1080 Pixels,141 ppi,,FHD   IPS-Level,No,Intel Core i7 - 12650H (12th Gen),4.7 Ghz,Integrated SoC,,NVIDIA GeForce RTX 4050,16 GB,DDR4,3200 Mhz,2,2*8 Gigabyte,1 TB,M.2,3 Cell,,120 W,802.11 b/g/n/ax,6.0,Yes,5.3,,1,,,1.0,Yes,Yes,Yes,720p HD,"Hi-Res Audio Ready, DTS Audio Processing",2x 2W Audio Speaker,,Yes,Built In Microphone,,Single Keyboard (Blue),,Yes,2 Years,"Laptop, Power Adapter, User Manual, Warranty Card",144 Hz,,6 GB,64 GB,,No,"Yes, Single Backlit Keyboard (Blue)",,,,,,Yes,,1.0,52.4 WHrs,,10.0,NVMe PCIe,,Out of Stock,,msi b12ve 2085in thin 15 laptop
,Asus,E203NA-FD026T,Laptop,,,5.6995000000000005,laptop-dataset,Asus E203NA-FD026T Vivobook Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Vivobook,16.9 Millimeter thickness,286 x 193.3 x 16.9  mm,0.98 Kg weight (Light-weight),Star Grey,Windows 10,64-bit,11.6 Inches (29.46 cm),1366 x 768 Pixels,135 ppi,LED,HD LED Backlit Display,No,Intel Celeron Dual Core N3350,2.4 Ghz,,2 MB,Intel HD 500,2 GB,DDR3,1600 Mhz,1,1 x 2 Gigabyte,32 GB,,2 Cell,Li-Po,38 W AC Adapter W,802.11 a/b/g/n/ac,5.0,Yes,4.1,Multi-Format SD media card reader,1,,Yes,,Yes,Yes,Yes,HD 720p,,Stereo Speakers,,Yes,Digital Array Microphone,Touchpad,Standard Notebook Keyboard,No,,1 Year,"Laptop, Battery, AC Adapter, User Guide",,,,,,Yes,,,,,2.0,No,No,,,,,,,,Available,13990.0,asus e203na fd026t vivobook laptop
,MSI,B5M-242IN,Laptop,,,7.79995,laptop-dataset,MSI B5M-242IN Modern 14 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Modern 14,18.1 Millimeter thickness,319 x 220.2 x 18.1  mm,1.3 Kg weight (Light-weight),Carbon Gray,Windows 11 Home Basic,64-bit,14 Inches (35.56 cm),1920 x 1080 Pixels,157 ppi,,Full HD   Refresh Rate: 60 Hz   45% NTSC IPS-Level,No,AMD Hexa Core Ryzen 5 - 5500U,2.1 Ghz,,,AMD Radeon,8 GB,DDR4,,1,1*8 Gigabyte,512 GB,,3 Cell,Li-Ion,65 W,802.11 b/g/n/ax,6.0,Yes,5.1,,1,,Yes,,Yes,Yes,Yes,720,,Built-in Dual Speakers,Realtek ALC 233,Yes,Built-in Microphones,,Single Backlight Keyboard (White),,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",60 Hz,,,,,,,,,,,,,,1.0,,,,,,Available,55999.0,msi b5m 242in modern 14 laptop
,Asus,FA506QM-HN124W,Laptop,,,8.849499999999999,laptop-dataset,Asus FA506QM-HN124W TUF Gaming A15 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,TUF Gaming A15,80 Millimeter thickness,350 x 300 x 80  mm,1.90 Kg weight,Graphite Black,Windows 11 Home Basic,,16.6 Inches (42.16 cm),1920 x 1080 Pixels,133 ppi,,FHD   Backlit LCD   Value IPS-level   (Brightness 250 nits   NTSC 45%   SRGB 62.5%),No,AMD Octa Core Ryzen 9-5900HX,3.3 Ghz,,,NVIDIA GeForce RTX 3060,16 GB,DDR4,3200 Mhz,2,2*8 Gigabyte,512 GB,,,,90 W,802.11 a/b/g/n/ac,5.0,Yes,,,,2.0,,,Yes,Yes,Yes,720,,Built-in Speaker,,Yes,,,,,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",144 Hz,,6 GB,,,,,,,,1.0,,,3 Hrs,,90 WHrs,,,NVMe PCIe,,Available,76990.0,asus fa506qm hn124w tuf gaming a15 laptop
,Asus,X515FA-BR301T,Laptop,,,6.9,laptop-dataset,Asus X515FA-BR301T Vivobook Laptop,,,,,,,,,,,,,,,,,,,,,,,,,Vivobook,80 Millimeter thickness,350 x 300 x 80  mm,1.80 Kg weight,Slate Grey,Windows 10 Home Basic,64-bit,15.6 Inches (39.62 cm),1366 x 768 Pixels,100 ppi,,FHD Display,No,Intel Core i3-10110U (10th Gen),4.2 Ghz,,4 MB,Intel Integrated,4 GB,DDR4,,1,,,,2 Cell,,65 W,802.11 a/b/g/n/ac,5.0,Yes,4.1,,,2.0,,,Yes,Yes,Yes,720,,,,,,,ENG/TH Chiclet Keyboard,Yes,,1 Year,"Laptop, Power Adaptor, User Guide, Warranty Documents",,,,,,,,1 TB,,,1.0,,,6 Hrs,,,,,,,Out of Stock,38000.0,asus x515fa br301t vivobook laptop
